BlotatoID,IntendedLocal,Platform,AccountId,Handle,Text,MediaUrls,TargetJSON,Status,Why
4055361,2026-09-11 15:00,instagram,45886,thegentlemuse2026,"Nightmare named a specific thing.

A mare was a spirit believed to sit on a sleeper's chest. The weight. The paralysis. The certainty that something is in the room with you.

People had a word for it centuries before they had an explanation.

Somebody you know has woken up unable to move. It has always had a name.

Comment SEASONAL and I'll send you the note. Every holiday carries a fact somebody softened, and I post the real one before the day arrives.

Follow @thegentlemuse2026 for the rest of the season.

#spookyseason #sleepparalysis #etymology #history #thegentlemuse",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/9182b473-f352-4c8a-a945-71a7841c8156.mp4,"{""mediaType"":""reel"",""targetType"":""instagram"",""shareToFeed"":true}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4055402,2026-09-11 17:00,facebook,30840,The Gentle Muse ,"Nightmare named a specific thing.

A mare was a spirit believed to sit on a sleeper's chest. The weight. The paralysis. The certainty that something is in the room with you.

People had a word for it centuries before they had an explanation.

Somebody you know has woken up unable to move. It has always had a name.

Comment SEASONAL and I'll send you the note. Every holiday carries a fact somebody softened, and I post the real one before the day arrives.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/930d6942-ac6b-4d6e-9eef-227f066ef2a2.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook"",""firstComment"":""Prefer the link? Here it is: https://consider-this.subscribepage.io""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3824827,2026-09-11 18:00,instagram,45886,thegentlemuse2026,"Your lint screen is clean. The duct behind it isn't.

That's today's issue, and it's the one that actually matters, because a clogged duct is a fire risk and the screen you empty every load tells you nothing about it.

This is the whole idea behind Consider This. 1 overlooked thing in your home a week, what's actually going on with it, and whether it's worth 2 minutes of your time. No 40-step routine. No pressure to buy anything.

Send this to whoever does the laundry in your house.

Comment CONSIDER and I'll add you.

#homemaintenance #cleaningtips #gentlemuse #homehacks",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/4c130415-4d2e-4653-98ca-923a2545aadb.png,"{""altText"":""Editorial card listing 5 things in your house that aren't doing what you think."",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3836005,2026-09-11 18:00,tiktok,41488,thegentlemuse2026,"My 19 year old entered her party era and none of us were consulted. Not me, not the vet, nobody.

She just decided. That's the whole personality.

Follow along to find out what she decides next, because I'm finding out with you.

#LearnOnTikTok #gentlemuse #seniordog #chihuahua #dogmom",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/cf634c93-747b-4d9d-8d97-6e99e454a722.mp4,"{""targetType"":""tiktok"",""isYourBrand"":true,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732518,2026-09-13 12:00,instagram,45886,thegentlemuse2026,"POV, you peed in Mom's office.

But you are 19, you are adorable, and you are fully aware that 1 sad little face gets the whole case dismissed before it reaches trial.

I cleaned it up and apologized to her. To HER. Think about that.

Comment CESA and I'll send you the Thursday note.

#gentlemuse #seniordog #chihuahua #dogmom #cesasgoldenyears",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/f1845054-d423-48f1-a5e2-6e1c515f7c75.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732520,2026-09-13 12:10,facebook,30840,The Gentle Muse ,"Becoming her does not look aesthetic. I need everyone to know that.

It is laundry on the bed. It is automations running in the back of my head while I am supposed to be relaxing. It is doing the reps on a day that felt like absolutely nothing.

That is most of it. Not the montage. The nothing days.

What did you say you would do and then not do? Be honest, I have a list.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/4d1ba53c-33b9-4bfd-8372-48a6fb039501.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4019138,2026-09-14 12:00,instagram,45886,thegentlemuse2026,"The floor changes in this. She doesn't.

Different rooms, different jobs, different stretches I did not talk about out loud. Same small dog on the floor in the same 3 feet, chin down, waiting for me to be done with whatever it was.

She has been here for 10 of her 19 years. She was never impressed by any of it.

Nothing happens in this clip. She lies down. I keep going. That was the whole arrangement.

What keeps her comfortable now is written down. 15 pages, free, no clinic language.

Comment CESA and I'll send it to you.

#seniordog #seniordogcare #chihuahua #dogmom",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/941b1b26-e700-4ed4-a6c3-bb25e9dba571.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732525,2026-09-14 12:10,facebook,30840,The Gentle Muse ,"Slow mornings are underrated, and I did not choose this one. It was assigned to me by a 19 year old who does not care about my calendar.

Best thing that ever happened to my schedule, honestly.

Comment CESA and I'll send you the Thursday note.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/ed63f79e-6d31-4163-8ca1-4daf384581ed.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3472650,2026-09-14 18:00,instagram,45886,thegentlemuse2026,"Stopped somewhere new and the atmosphere alone was worth the trip. Good light, good smells, nothing to prove. These are the small things I keep choosing on purpose. Where is your comfort spot? 👇

#gentlemuse #softlife #slowliving #smalljoys #reallife",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/e6dc2b0f-6e02-4197-b907-9a7cf0ad7957.mp4,"{""mediaType"":""reel"",""targetType"":""instagram"",""shareToFeed"":true}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3836007,2026-09-14 18:00,tiktok,41488,thegentlemuse2026,"She doesn't ask how the day went. She just wants me back in the house.

No follow up questions. No what got done, no what didn't. The door opens and that's the whole conversation.

19 years old and still the best part of coming home.

Follow along, she's the reason I stopped dreading the drive.

#LearnOnTikTok #gentlemuse #seniordog #chihuahua #dogmom",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/000820c0-3083-4dcb-9470-484e3350b8c6.mp4,"{""targetType"":""tiktok"",""isYourBrand"":true,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732531,2026-09-15 12:00,instagram,45886,thegentlemuse2026,"Unhinged gratitude hours.

I am thankful for the door that closed. Not in a cute way. In a genuinely it was never mine to walk through and I would have wasted 3 years finding that out way.

It did not feel like a gift at the time. It felt like being told no.

#gentlemuse #softlife #reset #womenover40 #reallife",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/b405066d-4546-4e67-b0c4-9077be24b80f.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732532,2026-09-15 12:10,facebook,30840,The Gentle Muse ,"The 3 second stare. Every time.

19 years old and she still finds new positions to alarm me in. I have never once been right to worry. I keep doing it anyway.

Comment CESA and I'll send you the Thursday note.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2c088470-4585-4866-af5b-7686e51c5e43.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732533,2026-09-15 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"POV, you peed in Mom's office. But you are 19, adorable, and fully aware that 1 sad little face gets the whole case dismissed.

I cleaned it up and apologized to her.

https://consider-this.subscribepage.io

#gentlemuse #seniordog #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/f1845054-d423-48f1-a5e2-6e1c515f7c75.mp4,"{""title"":""POV you peed in Mom's office"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":true}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3691541,2026-09-15 18:00,instagram,45886,thegentlemuse2026,The next upload is usually the one that changes something. #gentlemuse #reallife #softlife #letschat #curiosity,https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/d39dc93b-335e-444b-87ca-a6e4bba341fc.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732536,2026-09-16 12:10,facebook,30840,The Gentle Muse ,"Unhinged gratitude is being thankful for the door that closed, because it was never yours to walk through.

Did not feel like gratitude at the time. Felt like rejection with better branding.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/b405066d-4546-4e67-b0c4-9077be24b80f.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3630610,2026-09-16 18:00,instagram,45886,thegentlemuse2026,Slow mornings are underrated. Comment CESA and I'll send you the Thursday note she inspired. #gentlemuse #seniordog #dogmom #chihuahua #cesasgoldenyears,https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/ed63f79e-6d31-4163-8ca1-4daf384581ed.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3836021,2026-09-17 18:00,tiktok,41488,thegentlemuse2026,"She's 19 and she sleeps curled into her bed with a paw thrown over the teddy.

I still stop for a 3 second stare every time, just to be sure she's breathing. She always is.

Follow along for more of her.

#LearnOnTikTok #gentlemuse #seniordog #chihuahua #dogmom",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/77e3abf3-84e0-43ea-a7e9-dd71c70b7d04.mp4,"{""targetType"":""tiktok"",""isYourBrand"":true,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3926385,2026-09-17 18:00,instagram,65540,cesasgoldenyears,"She's 19. Every strange sleeping position gets a 3 second stare from me. Are you cozy, or do I need to call somebody?

Comment CESA and I'll send you her comfort guide. 10 of her years have been mine.

#gentlemuse #seniordog #chihuahua #dogmom #cesasgoldenyears",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/ae0e3669-95fc-41b7-b8cc-028d6cc6c18c.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732555,2026-09-18 12:00,instagram,45886,thegentlemuse2026,"Women over 40 after 1 cute outfit, 1 good hair day, and absolutely no invitation.

Nobody asked us. Nobody booked us. We appointed ourselves and we are going anyway.

Tag someone in her self appointed model era. She knows who she is.

#gentlemuse #womenover40 #confidence #softlife #glowup",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/afd6c323-8123-4c33-8e93-ed40e0394f0e.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732561,2026-09-18 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"Having a 19 year old dog means every strange sleeping position gets a 3 second stare. I have never once been right to worry.

https://consider-this.subscribepage.io

#gentlemuse #seniordog #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2c088470-4585-4866-af5b-7686e51c5e43.mp4,"{""title"":""The 3 second stare"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":true}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3927278,2026-09-18 18:00,instagram,65540,cesasgoldenyears,10 of her years have been mine.,https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/77e3abf3-84e0-43ea-a7e9-dd71c70b7d04.mp4,"{""mediaType"":""story"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4019152,2026-09-19 10:00,instagram,45886,thegentlemuse2026,"6 automations I was counting on had quietly stopped running. Every one of them still said enabled.

I only found out because I went and opened the actual output instead of trusting the dashboard. 12 days of my own logging had broken too, and I never noticed that either.

A broken readout looks broken. A broken retelling looks like good news. That difference cost me 12 days.

That's what Tuesdays are for now. 1 thing I learned the hard way building a real business with AI, after my shift, on 1 income, with the mistakes left in. No theory. Just the receipts.

Comment TUESDAY and I'll add you.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/5cc521a6-b32f-4388-8329-080fff155e08.png,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4019156,2026-09-19 12:00,instagram,45886,thegentlemuse2026,"Your lint screen is clean. The duct behind it isn't.

That's the part that actually catches fire, and it's the part almost nobody checks. Lint gets past the screen every single load, then packs into the 4 feet of hose behind the dryer where you can't see it.

Signs it's already happening: clothes take 2 cycles to dry, the dryer is hot to the touch, the laundry room smells warm in a way it didn't used to.

Swipe for what to look at. It's a 10 minute job, once a year.

Comment CONSIDER and I'll send you the weekly note. 1 overlooked thing in your home, every week, then back to your life.

#homemaintenance #cleaningtips #laundryroom #homeowner",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/62e1afad-371a-4891-b8d5-2dc47d365f65.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732570,2026-09-19 12:10,facebook,30840,The Gentle Muse ,"I sat down to record thinking I was a few days into this, then checked and realized I was much further along than I thought.

Spent the whole week feeling behind on something I was already doing. Has anyone else done that, or is it just me.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/506bafa2-ba92-4b71-ae06-cc73657a23cd.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3732576,2026-09-20 12:10,facebook,30840,The Gentle Muse ,"Slow, steady, and figuring it out as I go.

I am not 10 years ahead of anyone in this. I am about 10 hours ahead. Turns out that is close enough to be useful, and honest enough to be worth following.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/74c42491-bbdb-4cec-8784-ac80eab9476a.mp4,"{""pageId"":""1086399221215093"",""mediaType"":""reel"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4024189,2026-09-21 10:00,instagram,45886,thegentlemuse2026,"Your lint screen is clean. The duct behind it isn't.

That's the part that actually catches fire, and it's the part almost nobody checks. Lint gets past the screen every single load, then packs into the 4 feet of hose behind the dryer where you can't see it.

Signs it's already happening: clothes take 2 cycles to dry, the dryer is hot to the touch, the laundry room smells warm in a way it didn't used to.

Swipe for what to look at. It's a 10 minute job, once a year.

Comment CONSIDER and I'll send you the weekly note. 1 overlooked thing in your home, every week, then back to your life.

#homemaintenance #cleaningtips #laundryroom #homeowner",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/78554ed7-0d76-42d1-aefd-3458d2c45829.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939602,2026-09-21 12:10,facebook,30840,The Gentle Muse ,"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Comment PLAY and I'll send you the full list.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1d84a8ec-11bb-4504-b846-f41e09235acb.jpeg,"{""pageId"":""1086399221215093"",""targetType"":""facebook"",""firstComment"":""Prefer the link? https://press-play.subscribepage.io""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939604,2026-09-21 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"Green tea, aloe, and a lather that never picks a fight with sensitive skin. Raw Sugar's gentle body wash, found at Target. I'm a Target partner, so I may earn rewards or commission when you shop my link, at no extra cost to you.

https://payhip.com/b/9FE2U
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1e2ff858-1083-4468-a192-a9000b55c39e.png,"{""title"":""Green tea, aloe, and a lather that never picks a fight with sensitive skin"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939598,2026-09-21 18:00,instagram,45886,thegentlemuse2026,"Bookmarking is not listening.

You saved 40 recommendations this year. You finished how many? Saving is not the same as finishing.

Pick the short one. Under an hour, free right now. Finish 1 thing today. That is the whole assignment.

Comment PLAY and I'll send you the list.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/007d6b00-d0a8-4280-ba0e-3ac99f5554f0.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939611,2026-09-21 18:00,tiktok,41488,thegentlemuse2026,"I read 9 books last year without sitting down once.

Not a reading habit. A listening habit. None of it was extra time. The list is built for half attention.

5 free forever, 5 library borrows. Not 50 books. 10.

Full list is in my bio.

#LearnOnTikTok #audiobooks #booktok",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/18bee17d-ff27-4cd6-a6bb-bfb40bfb16fd.jpeg,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4024193,2026-09-22 08:30,linkedin,20723,AMANDA KERSH,"Today's issue went out this morning, and it's about the 1 question that saves you a month.

When AI won't do the thing, most people ask how to prompt it better. That's the wrong question. The right one is: is the model failing, or is the thing I'm pointing it at refusing to be driven?

Those need completely different fixes. I lost most of a month to not asking it. I searched all 383 interfaces on a platform to prove where the wall actually was, and the wall was a text box that won't accept typed input. The model was never the problem.

You do not need to be 10 years ahead on AI. About 10 hours is enough.

Follow along here for the short version. The letter itself lands Tuesday mornings.

https://just-another-tuesday-gm.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/15d62d3f-dee0-4190-a333-3e3701656030.png,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056284,2026-09-22 10:00,instagram,45886,thegentlemuse2026,"You do not need to be 10 years ahead on AI. About 10 hours is enough. A free 59 page guide in plain language, written by someone who was 60 days in, not 10 years.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/8de625ea-940b-4341-a38e-f21ee04108cd.png,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939608,2026-09-22 12:10,facebook,30840,The Gentle Muse ,"Your sponge isn't sanitized after microwaving. Your towels aren't old, they're coated. 1 free email a week about the things in your home you've stopped noticing.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1fbfb282-6516-4486-b8d4-d87d41129a79.png,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939606,2026-09-22 18:00,instagram,45886,thegentlemuse2026,"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Comment PLAY and I'll send you the list.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/017df435-be70-4c89-9cd3-d8b9998ff865.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939616,2026-09-22 18:00,tiktok,41488,thegentlemuse2026,"I used to say I had no time to read. Then I counted the drive.

The drive, the dishes, the laundry, groceries. Almost 2 hours a day with my hands busy and my ears free.

I didn't add anything to my day. I stopped filling that time with scrolling.

Full list is in my bio.

#LearnOnTikTok #audiobooks #timemanagement",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1f2b99da-bd73-45e7-83b1-71a874c5da72.jpeg,"{""targetType"":""tiktok"",""isYourBrand"":false,""disabledDuet"":false,""privacyLevel"":""PUBLIC_TO_EVERYONE"",""isAiGenerated"":false,""disabledStitch"":false,""disabledComments"":false,""isBrandedContent"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939640,2026-09-23 08:30,twitter,21430,GentleMuse2026,"You do not need to be 10 years ahead on AI. About 10 hours is enough.

59 pages, plain language, no account required. Written by someone who was 60 days in, not 10 years.

https://ai-guide.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2c22b9de-d427-4ea5-bc75-2b33de0a2f01.png,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056328,2026-09-23 08:30,linkedin,20723,AMANDA KERSH,"Your towels aren't old. They're coated.

Fabric softener leaves a film behind, and that film is exactly what makes them feel soft. It also repels water, which is the opposite of a towel's job.

It builds up slowly over months, so it feels like the towel just wore out. It didn't. Wash them hot with vinegar and no softener, and they come back.

Save this for the next laundry day. Send it to whoever buys the softener.

Comment CONSIDER and I'll add you.

https://ai-guide.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/08c24c85-28bf-4ab4-bf3a-95e8a1f80f08.png,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939626,2026-09-23 10:00,instagram,45886,thegentlemuse2026,"I refuse to spend more than 10 seconds on my brows. Whatever they decide to do after that is between them and the universe. How long do you actually give yours? 👇

#gentlemuse #womenover40 #lowmaintenance #getreadywithme #letschat",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/295d9891-6f03-4381-ba08-03aa8ae11596.mp4,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939636,2026-09-23 12:10,facebook,30840,The Gentle Muse ,"Can you actually eat healthy at Scooter's Coffee, or is everything just dessert wearing a breakfast costume? I went through the menu so you do not have to.

What is your regular order? 👇

Comment CONSIDER and I'll send you the weekly note. If there's an affiliate link I say so, and if something is overpriced I say that too.

https://consider-this.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/2b0d0f4c-f0b5-43a3-95ad-6cfa6d633679.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939641,2026-09-23 12:20,youtube,36129,Amanda Kersh (Amanda Kersh | The Gentle Muse),"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Full list: https://press-play.subscribepage.io
#gentlemuse #shorts",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/30a869c3-19fb-4939-bdbe-120fc9d91551.jpeg,"{""title"":""5 books that are free forever"",""targetType"":""youtube"",""privacyStatus"":""public"",""shouldNotifySubscribers"":false}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939628,2026-09-23 18:00,instagram,45886,thegentlemuse2026,"I read 9 books last year without sitting down once.

Not a reading habit. A listening habit. None of it was extra time. The list is built for half attention.

5 free forever, 5 library borrows. Not 50 books. 10.

Comment PLAY and I'll send you the list.",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/08dff3fb-2525-4530-9c21-0a7635c629e9.jpeg,"{""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056294,2026-09-24 08:30,twitter,21430,GentleMuse2026,"5 books that are free forever. Not free for 30 days.

Meditations. As a Man Thinketh. The Richest Man in Babylon. Think and Grow Rich.

Public domain. No account, no waitlist, no card.

Full list is in my bio.
https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/1da4979e-2653-48f9-bb51-a3cc1a5540c1.jpeg,"{""targetType"":""twitter""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056365,2026-09-24 08:30,linkedin,20723,AMANDA KERSH,"The highest rated furnace filter might be the wrong one for your house.

Those numbers measure how fine the mesh is, not how good the filter is. A denser filter catches more, and it also makes your blower work harder to pull air through it. On an older system that shows up as weaker airflow, longer run times, and a unit that wears out sooner.

Most houses do not need the top of the shelf. They need the right one, changed on time.

Swipe for how to tell which you've got.

Comment CONSIDER and I'll send you the weekly note. 1 overlooked thing in your home, every week.

https://ai-guide.subscribepage.io",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/0d7fb17b-da45-4c31-bcb7-84f75a1f972e.jpeg,"{""targetType"":""linkedin""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
4056298,2026-09-24 10:00,instagram,45886,thegentlemuse2026,"She hears the car before the door.

By the time I am inside she is already up, and getting up takes her longer than it used to. Nails on the floor, no bark, just the walk toward me.

She has no idea how the shift went. She is not going to ask. She waited all day for this exact 4 seconds, and then she goes back to her spot.

Comment CESA and I'll send you what I wrote about her.

#seniordog #chihuahua #dogmom #cesasgoldenyears",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/000820c0-3083-4dcb-9470-484e3350b8c6.mp4,"{""mediaType"":""reel"",""targetType"":""instagram""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
3939649,2026-09-24 12:10,facebook,30840,The Gentle Muse ,"The older I get, the more I understand why people stop going out for everything.

No wait, no noise, nobody rushing the table. Sometimes the best table in town is a paper plate, a good steak, and quiet in your own kitchen. That used to sound like giving something up. Now it mostly sounds like peace.

When did staying in start winning for you? 👇

Comment RESET and I'll send you the Gentle Self-Reset Checklist. Free, and short on purpose.

https://payhip.com/b/9FE2U",https://database.blotato.io/storage/v1/object/public/public_media/5472a21c-0213-4305-8693-b19295e4d67e/329c16e4-319b-4199-b4b4-91e2b0f2c5a7.mp4,"{""pageId"":""1086399221215093"",""targetType"":""facebook""}",scheduled,snapshot taken 2026-09-02 before the 14 day window was enforced
